,city_name,seasonal_year,bloom_day_of_year,bloom_week_of_year,Nov_prec,Dec_prec,Jan_prec,Feb_prec,Mar_prec,Nov_temp,Dec_temp,Jan_temp,Feb_temp,Mar_temp,latitude,longitude,elevation
1926,Okayama,2017.0,97.0,14.0,8.0,11.0,12.0,14.0,7.0,8.510956,4.2244263,0.72125244,1.3408508,4.1973877,34.8581334,133.7759256,393.0
1927,Okayama,2018.0,87.0,13.0,11.0,8.0,12.0,6.0,9.0,7.291748,1.1774902,-0.14910889,-0.14471436,6.0803223,34.8581334,133.7759256,393.0
1928,Okayama,2019.0,95.0,14.0,6.0,12.0,6.0,8.0,12.0,8.798645,3.8858643,1.3089294,2.97583,5.549469,34.8581334,133.7759256,393.0
1929,Okayama,2020.0,91.0,14.0,5.0,11.0,10.0,12.0,13.0,8.720154,4.478485,3.219696,3.2526245,6.416168,34.8581334,133.7759256,393.0
1930,Okayama,2021.0,88.0,13.0,7.0,7.0,11.0,8.0,11.0,9.406128,2.712555,0.54351807,3.210785,7.1460266,34.8581334,133.7759256,393.0
1931,Okayama,2022.0,89.0,13.0,5.0,8.0,6.0,5.0,11.0,8.450562,3.2242737,0.526886,0.19476318,6.487732,34.8581334,133.7759256,393.0
1932,Okayama,2023.0,86.0,13.0,8.0,8.0,14.0,11.0,10.0,10.3316345,1.9696045,1.1091614,2.3833618,8.289032,34.8581334,133.7759256,393.0
1933,Okayama,2024.0,96.0,14.0,8.0,7.0,11.0,13.0,13.0,9.165131,3.919342,2.1122742,3.2553406,5.108917,34.8581334,133.7759256,393.0
1934,Okayama,2025.0,95.0,14.0,12.0,6.0,6.0,10.0,12.0,9.253082,2.4702454,0.8215637,-0.43115234,5.5237427,34.8581334,133.7759256,393.0
1935,Naha,1981.0,34.0,6.0,7.0,7.0,4.0,3.0,4.0,-22.241257,-29.702728,-27.989838,-27.970322,-19.599579,58.1773741,27.4576502,35.0
1936,Naha,1982.0,24.0,3.0,9.0,7.0,6.0,2.0,6.0,-26.783356,-27.539307,-32.90724,-25.346619,-19.530075,58.1773741,27.4576502,35.0
1937,Naha,1983.0,35.0,5.0,11.0,9.0,8.0,3.0,13.0,-23.985565,-26.496948,-28.044876,-29.748978,-15.046173,58.1773741,27.4576502,35.0
1938,Naha,1984.0,35.0,5.0,9.0,5.0,3.0,1.0,6.0,-19.174286,-27.299194,-29.660263,-29.984451,-20.058868,58.1773741,27.4576502,35.0
1939,Naha,1985.0,35.0,6.0,8.0,2.0,1.0,3.0,9.0,-25.003479,-32.10527,-35.029266,-30.670822,-19.133957,58.1773741,27.4576502,35.0
1940,Naha,1986.0,26.0,4.0,11.0,7.0,1.0,3.0,8.0,-20.889389,-31.855515,-34.663223,-25.192535,-17.445755,58.1773741,27.4576502,35.0
1941,Naha,1987.0,41.0,7.0,9.0,8.0,4.0,7.0,8.0,-22.051178,-28.607147,-33.35919,-26.717422,-20.657272,58.1773741,27.4576502,35.0
1942,Naha,1988.0,42.0,6.0,8.0,2.0,9.0,3.0,6.0,-28.502426,-32.288773,-29.114777,-29.631454,-19.42949,58.1773741,27.4576502,35.0
1943,Naha,1989.0,28.0,4.0,13.0,11.0,5.0,11.0,16.0,-19.87387,-24.567673,-28.186523,-20.51387,-13.91153,58.1773741,27.4576502,35.0
1944,Naha,1990.0,31.0,5.0,7.0,5.0,2.0,2.0,6.0,-21.05394,-27.74681,-35.71402,-25.007538,-10.897583,58.1773741,27.4576502,35.0
1945,Naha,1991.0,41.0,6.0,11.0,10.0,4.0,2.0,6.0,-22.5262,-26.68254,-26.107788,-29.728683,-20.962585,58.1773741,27.4576502,35.0
1946,Naha,1992.0,41.0,7.0,8.0,3.0,3.0,2.0,7.0,-21.719711,-29.303543,-25.144974,-25.607788,-17.942596,58.1773741,27.4576502,35.0
1947,Naha,1993.0,38.0,5.0,5.0,4.0,4.0,4.0,9.0,-25.90863,-26.457016,-25.1904,-23.379562,-17.832108,58.1773741,27.4576502,35.0
1948,Naha,1994.0,35.0,5.0,7.0,3.0,0.0,4.0,9.0,-24.468536,-32.160645,-38.034225,-28.575272,-18.609787,58.1773741,27.4576502,35.0
1949,Naha,1995.0,49.0,7.0,6.0,3.0,6.0,2.0,5.0,-25.039505,-31.423386,-27.497711,-21.805176,-20.067856,58.1773741,27.4576502,35.0
1950,Naha,1996.0,33.0,5.0,5.0,7.0,1.0,2.0,9.0,-21.160812,-24.838165,-35.01738,-26.218857,-18.135666,58.1773741,27.4576502,35.0
1951,Naha,1997.0,32.0,5.0,5.0,3.0,5.0,3.0,8.0,-25.2603,-33.273407,-30.473145,-25.861084,-21.215149,58.1773741,27.4576502,35.0
1952,Naha,1998.0,28.0,5.0,7.0,3.0,5.0,6.0,13.0,-23.055756,-31.291199,-34.14473,-24.304,-16.503662,58.1773741,27.4576502,35.0
1953,Naha,1999.0,46.0,7.0,7.0,5.0,8.0,9.0,1.0,-28.06694,-30.202011,-30.584595,-28.353317,-25.832306,58.1773741,27.4576502,35.0
1954,Naha,2000.0,34.0,5.0,6.0,10.0,5.0,0.0,6.0,-23.634598,-27.00441,-29.47612,-26.709503,-18.997787,58.1773741,27.4576502,35.0
1955,Naha,2001.0,36.0,6.0,5.0,1.0,1.0,1.0,14.0,-26.553009,-35.704575,-33.35753,-31.932343,-18.052002,58.1773741,27.4576502,35.0
1956,Naha,2002.0,36.0,6.0,17.0,4.0,3.0,10.0,10.0,-19.102829,-29.27275,-26.071747,-23.047974,-15.947296,58.1773741,27.4576502,35.0
1957,Naha,2003.0,38.0,6.0,6.0,2.0,1.0,4.0,10.0,-25.054214,-32.851685,-30.549866,-25.290985,-15.170105,58.1773741,27.4576502,35.0
1958,Naha,2004.0,41.0,7.0,4.0,8.0,4.0,1.0,9.0,-25.363052,-24.859589,-29.146027,-29.368744,-18.020462,58.1773741,27.4576502,35.0
1959,Naha,2005.0,45.0,7.0,14.0,6.0,5.0,2.0,10.0,-18.349167,-33.181274,-28.87996,-29.8694,-19.08284,58.1773741,27.4576502,35.0
1960,Naha,2006.0,24.0,4.0,14.0,4.0,1.0,2.0,7.0,-21.921097,-31.122086,-34.795532,-29.150314,-20.092773,58.1773741,27.4576502,35.0
1961,Naha,2007.0,47.0,7.0,11.0,8.0,9.0,2.0,7.0,-24.769043,-26.475174,-22.373734,-27.927353,-19.889069,58.1773741,27.4576502,35.0
1962,Naha,2008.0,25.0,4.0,11.0,8.0,3.0,4.0,7.0,-21.43512,-26.162018,-30.216827,-23.233093,-12.762054,58.1773741,27.4576502,35.0
1963,Naha,2009.0,23.0,4.0,7.0,3.0,5.0,1.0,6.0,-24.451477,-33.34088,-29.704681,-31.323029,-20.08017,58.1773741,27.4576502,35.0
1964,Naha,2010.0,32.0,5.0,5.0,3.0,4.0,3.0,8.0,-27.076721,-32.42096,-33.355255,-29.921082,-20.61087,58.1773741,27.4576502,35.0
1965,Naha,2011.0,33.0,5.0,9.0,5.0,6.0,4.0,12.0,-21.131638,-34.03067,-30.132156,-26.95314,-15.777985,58.1773741,27.4576502,35.0
1966,Naha,2012.0,37.0,6.0,7.0,4.0,3.0,2.0,9.0,-22.168732,-28.735779,-32.026062,-28.989029,-22.857773,58.1773741,27.4576502,35.0
1967,Naha,2013.0,23.0,4.0,7.0,4.0,1.0,1.0,9.0,-22.896576,-32.77971,-33.930984,-28.237778,-21.683975,58.1773741,27.4576502,35.0
1968,Naha,2014.0,27.0,5.0,5.0,5.0,1.0,1.0,12.0,-19.979187,-24.179,-34.971283,-31.101624,-16.15033,58.1773741,27.4576502,35.0
1969,Naha,2015.0,29.0,5.0,6.0,8.0,7.0,3.0,6.0,-21.795868,-31.019196,-26.85646,-24.08461,-17.082092,58.1773741,27.4576502,35.0
1970,Naha,2016.0,43.0,6.0,7.0,8.0,13.0,4.0,10.0,-22.844452,-24.504944,-29.495651,-28.878983,-15.339386,58.1773741,27.4576502,35.0
1971,Naha,2017.0,39.0,6.0,6.0,3.0,5.0,7.0,15.0,-25.56717,-28.14215,-27.183228,-24.468369,-14.278229,58.1773741,27.4576502,35.0
1972,Naha,2018.0,30.0,5.0,5.0,2.0,6.0,2.0,12.0,-26.243713,-31.373764,-31.957245,-29.202667,-18.849548,58.1773741,27.4576502,35.0
1973,Naha,2019.0,43.0,7.0,9.0,8.0,3.0,14.0,9.0,-23.594116,-30.244614,-27.392014,-24.16513,-15.7204895,58.1773741,27.4576502,35.0
1974,Naha,2020.0,34.0,6.0,10.0,8.0,10.0,10.0,12.0,-24.290833,-30.10643,-22.980194,-22.674667,-15.721588,58.1773741,27.4576502,35.0
1975,Naha,2021.0,32.0,5.0,13.0,8.0,3.0,4.0,10.0,-19.160736,-29.689316,-37.927475,-29.8665,-17.995636,58.1773741,27.4576502,35.0
1976,Naha,2022.0,32.0,5.0,6.0,5.0,3.0,2.0,12.0,-19.899368,-31.833588,-29.270355,-25.28305,-16.842407,58.1773741,27.4576502,35.0
1977,Naha,2023.0,30.0,5.0,8.0,6.0,2.0,3.0,15.0,-22.737183,-31.176376,-35.678787,-25.015427,-14.639313,58.1773741,27.4576502,35.0
1978,Naha,2024.0,36.0,6.0,11.0,5.0,3.0,6.0,8.0,-21.5775,-32.29918,-29.625305,-26.795532,-16.52179,58.1773741,27.4576502,35.0
1979,Naha,2025.0,35.0,6.0,8.0,9.0,4.0,3.0,9.0,-19.354874,-25.214722,-27.293793,-26.065155,-19.664581,58.1773741,27.4576502,35.0
1980,Abashiri,1981.0,137.0,20.0,10.0,18.0,14.0,10.0,12.0,3.64505,-0.63638306,-6.0875244,-8.532867,-5.015869,44.0206027,144.2732035,8.0
1981,Abashiri,1982.0,133.0,19.0,10.0,13.0,10.0,3.0,13.0,0.68099976,-2.2086792,-6.3938293,-8.626099,-2.234436,44.0206027,144.2732035,8.0
1982,Abashiri,1983.0,125.0,18.0,14.0,5.0,5.0,8.0,9.0,3.3571167,-1.6008911,-5.331665,-8.631378,-4.6007385,44.0206027,144.2732035,8.0
1983,Abashiri,1984.0,147.0,21.0,11.0,11.0,18.0,6.0,12.0,3.1380005,-2.7917786,-5.885742,-9.678192,-5.937134,44.0206027,144.2732035,8.0
1984,Abashiri,1985.0,132.0,19.0,5.0,9.0,17.0,14.0,13.0,1.8079834,-3.4521484,-8.200134,-6.297638,-3.4534302,44.0206027,144.2732035,8.0
1985,Abashiri,1986.0,130.0,19.0,12.0,12.0,10.0,7.0,19.0,2.5427246,-4.914856,-8.610809,-9.809998,-5.3644714,44.0206027,144.2732035,8.0
1986,Abashiri,1987.0,131.0,20.0,12.0,11.0,13.0,8.0,9.0,1.9664001,-3.2652283,-7.5689697,-7.964386,-2.7453918,44.0206027,144.2732035,8.0
1987,Abashiri,1988.0,136.0,19.0,12.0,8.0,9.0,4.0,13.0,2.2197266,-4.4744263,-6.5157166,-8.641602,-3.7217407,44.0206027,144.2732035,8.0
1988,Abashiri,1989.0,139.0,20.0,9.0,15.0,11.0,4.0,14.0,1.7055054,-2.1516113,-4.755249,-4.5282288,-0.30413818,44.0206027,144.2732035,8.0
1989,Abashiri,1990.0,129.0,19.0,12.0,11.0,11.0,7.0,12.0,4.0375977,-2.3556213,-7.28714,-4.569336,-0.67004395,44.0206027,144.2732035,8.0
1990,Abashiri,1991.0,130.0,19.0,11.0,7.0,13.0,10.0,5.0,5.3114624,0.013793945,-3.0116272,-5.5198975,-2.781189,44.0206027,144.2732035,8.0
1991,Abashiri,1992.0,137.0,20.0,9.0,12.0,9.0,8.0,5.0,2.950653,-2.7825317,-5.8607483,-5.733856,-1.9782715,44.0206027,144.2732035,8.0
1992,Abashiri,1993.0,142.0,20.0,10.0,12.0,13.0,13.0,7.0,2.8179932,-2.280548,-4.536804,-5.209137,-2.7731934,44.0206027,144.2732035,8.0
1993,Abashiri,1994.0,137.0,20.0,11.0,11.0,8.0,15.0,11.0,3.2850342,-2.5836792,-7.4155273,-4.8118896,-3.7200317,44.0206027,144.2732035,8.0
1994,Abashiri,1995.0,130.0,19.0,6.0,11.0,16.0,10.0,12.0,3.2987976,-3.594513,-5.5513916,-5.291626,-3.327423,44.0206027,144.2732035,8.0
1995,Abashiri,1996.0,148.0,22.0,12.0,20.0,12.0,5.0,13.0,4.1748962,-1.8079529,-6.135254,-6.9184875,-3.0505981,44.0206027,144.2732035,8.0
1996,Abashiri,1997.0,135.0,20.0,11.0,10.0,17.0,9.0,11.0,1.9969177,-3.1036987,-4.884796,-6.595093,-3.5012817,44.0206027,144.2732035,8.0
1997,Abashiri,1998.0,121.0,18.0,14.0,8.0,12.0,3.0,15.0,4.774658,-1.522583,-7.2335205,-8.397491,-2.017273,44.0206027,144.2732035,8.0
1998,Abashiri,1999.0,133.0,19.0,19.0,12.0,13.0,11.0,9.0,1.785492,-4.0651245,-5.8551025,-7.228821,-3.8912659,44.0206027,144.2732035,8.0
1999,Abashiri,2000.0,142.0,20.0,8.0,14.0,17.0,4.0,10.0,3.3764343,-2.99234,-5.5111084,-8.630737,-4.3194885,44.0206027,144.2732035,8.0
2000,Abashiri,2001.0,133.0,19.0,15.0,16.0,9.0,7.0,14.0,1.4403381,-4.7778015,-8.301788,-9.501221,-4.2864075,44.0206027,144.2732035,8.0
2001,Abashiri,2002.0,121.0,18.0,11.0,6.0,12.0,5.0,5.0,2.8345642,-5.1026,-5.602112,-5.031067,-1.7533875,44.0206027,144.2732035,8.0
2002,Abashiri,2003.0,132.0,20.0,14.0,9.0,12.0,5.0,11.0,1.7619019,-5.570648,-7.2491455,-9.5971985,-4.344055,44.0206027,144.2732035,8.0
2003,Abashiri,2004.0,134.0,20.0,6.0,12.0,13.0,11.0,8.0,3.8832397,-3.1115723,-4.7589417,-5.6430664,-2.8661194,44.0206027,144.2732035,8.0
2004,Abashiri,2005.0,145.0,21.0,9.0,13.0,17.0,9.0,10.0,4.7477417,-3.2470093,-5.7745667,-7.839447,-3.6595154,44.0206027,144.2732035,8.0
2005,Abashiri,2006.0,137.0,20.0,7.0,19.0,15.0,9.0,15.0,4.0584717,-2.978241,-6.5720825,-6.2659607,-1.4645996,44.0206027,144.2732035,8.0
2006,Abashiri,2007.0,136.0,20.0,9.0,10.0,8.0,9.0,10.0,4.219818,-2.8175964,-5.587982,-5.273346,-2.1588745,44.0206027,144.2732035,8.0
2007,Abashiri,2008.0,126.0,19.0,8.0,8.0,8.0,11.0,12.0,2.5143738,-2.928009,-7.5324707,-7.084015,-1.5852356,44.0206027,144.2732035,8.0
2008,Abashiri,2009.0,127.0,19.0,8.0,11.0,11.0,13.0,11.0,3.0609436,-0.9501953,-3.8973389,-5.932434,-1.1013794,44.0206027,144.2732035,8.0
2009,Abashiri,2010.0,138.0,20.0,13.0,7.0,15.0,7.0,11.0,2.4997559,-3.047699,-4.8336487,-6.3841553,-2.1351929,44.0206027,144.2732035,8.0
2010,Abashiri,2011.0,138.0,20.0,9.0,12.0,14.0,9.0,9.0,3.922943,-1.1145325,-6.735901,-5.671173,-2.138031,44.0206027,144.2732035,8.0
2011,Abashiri,2012.0,126.0,18.0,10.0,15.0,14.0,8.0,11.0,3.8938904,-4.0033264,-6.6406555,-8.338318,-4.1076965,44.0206027,144.2732035,8.0
2012,Abashiri,2013.0,147.0,22.0,20.0,16.0,17.0,8.0,13.0,3.7219543,-3.7972412,-7.9381714,-7.9754333,-3.6717224,44.0206027,144.2732035,8.0
2013,Abashiri,2014.0,131.0,19.0,14.0,18.0,11.0,13.0,13.0,4.1218567,-0.7251587,-6.4848633,-6.938385,-3.326538,44.0206027,144.2732035,8.0
2014,Abashiri,2015.0,123.0,18.0,11.0,12.0,13.0,12.0,12.0,4.031769,-3.0368652,-5.0522766,-5.138336,-0.6394348,44.0206027,144.2732035,8.0
2015,Abashiri,2016.0,131.0,19.0,16.0,9.0,10.0,8.0,6.0,2.857666,-1.8347168,-6.0438232,-6.44635,-2.0314636,44.0206027,144.2732035,8.0
2016,Abashiri,2017.0,127.0,18.0,15.0,11.0,10.0,9.0,12.0,0.23477173,-4.0223694,-6.5112915,-6.115265,-3.2612305,44.0206027,144.2732035,8.0
2017,Abashiri,2018.0,126.0,18.0,12.0,15.0,15.0,9.0,11.0,2.5715637,-3.6390686,-5.3898315,-8.52652,-1.2694397,44.0206027,144.2732035,8.0
2018,Abashiri,2019.0,127.0,19.0,11.0,9.0,9.0,5.0,9.0,4.6322327,-2.8671875,-6.5846252,-7.7113953,-1.8635254,44.0206027,144.2732035,8.0
2019,Abashiri,2020.0,130.0,19.0,7.0,10.0,7.0,6.0,8.0,2.1721191,-2.716278,-4.6083374,-7.216461,-0.7935486,44.0206027,144.2732035,8.0
2020,Abashiri,2021.0,127.0,18.0,13.0,7.0,12.0,9.0,11.0,4.1197815,-3.6611633,-7.171936,-6.1649475,-0.88638306,44.0206027,144.2732035,8.0
2021,Abashiri,2022.0,120.0,17.0,10.0,11.0,15.0,4.0,12.0,5.274597,-1.5827026,-5.586914,-6.816742,-1.6538086,44.0206027,144.2732035,8.0
2022,Abashiri,2023.0,121.0,18.0,8.0,12.0,5.0,9.0,8.0,4.848755,-2.518219,-7.1707153,-7.4656677,0.8154907,44.0206027,144.2732035,8.0
2023,Abashiri,2024.0,121.0,18.0,12.0,8.0,13.0,6.0,8.0,5.101654,-2.7742615,-5.0944214,-7.238983,-2.7113647,44.0206027,144.2732035,8.0
2024,Abashiri,2025.0,130.0,19.0,14.0,12.0,12.0,10.0,14.0,3.995453,-3.409027,-4.0202637,-4.667328,-1.9395142,44.0206027,144.2732035,8.0
2025,Tottori,1981.0,97.0,15.0,7.0,23.0,22.0,12.0,8.0,11.310364,4.523285,1.9498596,2.7835693,6.9159546,35.3555075,133.8678525,424.0
2026,Tottori,1982.0,94.0,13.0,18.0,13.0,18.0,13.0,11.0,9.649902,6.24942,3.4931335,3.7737427,7.315399,35.3555075,133.8678525,424.0
2027,Tottori,1983.0,98.0,14.0,12.0,13.0,17.0,16.0,18.0,12.468872,6.7618103,4.342682,3.015808,6.621063,35.3555075,133.8678525,424.0
2028,Tottori,1984.0,108.0,16.0,11.0,23.0,26.0,20.0,15.0,10.136902,5.196808,1.988739,1.0743713,3.6696472,35.3555075,133.8678525,424.0
2029,Tottori,1985.0,100.0,15.0,11.0,21.0,22.0,15.0,17.0,11.664978,5.8773193,2.088379,3.9116821,6.132599,35.3555075,133.8678525,424.0
2030,Tottori,1986.0,102.0,15.0,16.0,18.0,21.0,18.0,14.0,10.524567,4.855591,1.6566467,1.502655,5.730652,35.3555075,133.8678525,424.0
2031,Tottori,1987.0,96.0,15.0,6.0,15.0,15.0,12.0,14.0,10.606384,7.318939,4.233032,4.495453,6.312195,35.3555075,133.8678525,424.0
2032,Tottori,1988.0,106.0,15.0,13.0,12.0,14.0,17.0,17.0,11.69455,7.0044556,4.8375244,2.8338623,5.6115417,35.3555075,133.8678525,424.0
2033,Tottori,1989.0,93.0,14.0,14.0,15.0,16.0,19.0,16.0,9.650574,5.948822,5.8646545,5.368103,6.669403,35.3555075,133.8678525,424.0
2034,Tottori,1990.0,89.0,13.0,14.0,17.0,22.0,15.0,16.0,11.575775,6.8693237,3.4084167,5.9952087,7.617279,35.3555075,133.8678525,424.0
2035,Tottori,1991.0,100.0,15.0,10.0,12.0,23.0,20.0,18.0,13.140228,7.0662537,3.9408875,3.2290955,6.615753,35.3555075,133.8678525,424.0
2036,Tottori,1992.0,97.0,15.0,9.0,20.0,15.0,17.0,18.0,11.354431,8.132507,5.2688904,4.746826,7.357422,35.3555075,133.8678525,424.0
2037,Tottori,1993.0,104.0,15.0,12.0,21.0,20.0,17.0,15.0,11.367523,7.1484985,5.1312256,5.1003723,6.162079,35.3555075,133.8678525,424.0
2038,Tottori,1994.0,99.0,14.0,13.0,17.0,17.0,16.0,15.0,11.905243,6.133301,4.135559,3.6297302,4.9785156,35.3555075,133.8678525,424.0
2039,Tottori,1995.0,98.0,14.0,13.0,19.0,27.0,17.0,18.0,12.112915,7.022217,3.8056335,3.6860962,6.5511475,35.3555075,133.8678525,424.0
2040,Tottori,1996.0,105.0,15.0,11.0,23.0,16.0,18.0,18.0,10.055298,5.149048,4.0386047,2.6817017,5.8518677,35.3555075,133.8678525,424.0
2041,Tottori,1997.0,94.0,14.0,15.0,14.0,19.0,15.0,11.0,10.864105,6.824188,3.5780945,3.8220215,7.0853577,35.3555075,133.8678525,424.0
2042,Tottori,1998.0,90.0,14.0,15.0,18.0,24.0,13.0,10.0,12.379944,7.0772705,3.7962341,5.3924255,7.422119,35.3555075,133.8678525,424.0
2043,Tottori,1999.0,91.0,13.0,13.0,13.0,16.0,17.0,16.0,11.526001,7.693573,4.400635,3.9022217,7.5481567,35.3555075,133.8678525,424.0
2044,Tottori,2000.0,100.0,14.0,15.0,21.0,19.0,19.0,11.0,11.854645,6.5751343,4.328766,2.6053162,6.409729,35.3555075,133.8678525,424.0
2045,Tottori,2001.0,93.0,14.0,16.0,16.0,26.0,17.0,16.0,11.834381,6.784973,2.9501343,4.297333,6.6015015,35.3555075,133.8678525,424.0
2046,Tottori,2002.0,89.0,13.0,14.0,24.0,20.0,11.0,9.0,11.186371,6.182068,4.527588,5.000885,8.243256,35.3555075,133.8678525,424.0
2047,Tottori,2003.0,97.0,15.0,19.0,24.0,21.0,17.0,15.0,9.201263,6.465851,3.3789062,4.6090393,5.745178,35.3555075,133.8678525,424.0
2048,Tottori,2004.0,89.0,14.0,20.0,17.0,15.0,13.0,13.0,13.097778,6.8971863,3.7180786,5.4157715,7.2395325,35.3555075,133.8678525,424.0
2049,Tottori,2005.0,98.0,14.0,10.0,18.0,21.0,19.0,19.0,13.064667,8.077026,4.0968018,3.5050354,6.2929688,35.3555075,133.8678525,424.0
2050,Tottori,2006.0,97.0,14.0,12.0,24.0,17.0,18.0,18.0,11.953552,3.845642,3.6833801,3.9884644,6.0168457,35.3555075,133.8678525,424.0
2051,Tottori,2007.0,98.0,14.0,17.0,16.0,13.0,12.0,11.0,12.147461,7.1893616,5.4212036,6.172577,7.3279724,35.3555075,133.8678525,424.0
2052,Tottori,2008.0,95.0,14.0,12.0,20.0,21.0,18.0,17.0,11.550659,7.611084,4.449402,3.292389,7.3216553,35.3555075,133.8678525,424.0
2053,Tottori,2009.0,97.0,15.0,11.0,17.0,21.0,12.0,14.0,11.686188,7.380615,4.531189,5.8635254,7.248474,35.3555075,133.8678525,424.0
2054,Tottori,2010.0,94.0,13.0,12.0,16.0,15.0,15.0,19.0,11.606537,6.7496033,4.1824646,5.2736206,6.419342,35.3555075,133.8678525,424.0
2055,Tottori,2011.0,98.0,14.0,10.0,23.0,25.0,9.0,13.0,11.138123,6.5869446,2.1794434,4.8775635,5.349518,35.3555075,133.8678525,424.0
2056,Tottori,2012.0,101.0,15.0,11.0,17.0,22.0,17.0,16.0,13.322449,6.294739,3.8187866,2.6198425,6.316101,35.3555075,133.8678525,424.0
2057,Tottori,2013.0,88.0,13.0,14.0,23.0,14.0,13.0,7.0,10.62912,4.6636047,3.2573547,3.603424,7.5803223,35.3555075,133.8678525,424.0
2058,Tottori,2014.0,92.0,14.0,14.0,15.0,18.0,20.0,19.0,10.969147,5.939636,4.3365173,4.0588074,7.144562,35.3555075,133.8678525,424.0
2059,Tottori,2015.0,91.0,14.0,11.0,21.0,19.0,13.0,9.0,12.160492,4.70697,4.39505,4.320465,7.335541,35.3555075,133.8678525,424.0
2060,Tottori,2016.0,91.0,13.0,14.0,16.0,16.0,15.0,11.0,13.1492,7.937958,4.3690796,4.6363525,7.6558228,35.3555075,133.8678525,424.0
2061,Tottori,2017.0,97.0,14.0,14.0,14.0,15.0,19.0,11.0,11.470428,7.7904663,4.378296,4.4774475,6.7470093,35.3555075,133.8678525,424.0
2062,Tottori,2018.0,87.0,13.0,13.0,16.0,19.0,12.0,11.0,10.763763,5.368225,3.302246,3.0205078,7.9582825,35.3555075,133.8678525,424.0
2063,Tottori,2019.0,94.0,14.0,9.0,17.0,12.0,12.0,15.0,12.477905,7.5127563,5.196991,5.7558594,8.005493,35.3555075,133.8678525,424.0
2064,Tottori,2020.0,91.0,14.0,8.0,18.0,13.0,12.0,13.0,11.961884,8.136963,6.701355,6.133972,8.459412,35.3555075,133.8678525,424.0
2065,Tottori,2021.0,88.0,13.0,9.0,15.0,16.0,10.0,12.0,12.684265,6.9801025,4.1973267,6.068939,8.912537,35.3555075,133.8678525,424.0
2066,Tottori,2022.0,91.0,13.0,7.0,12.0,12.0,11.0,10.0,12.201111,7.061554,4.263977,3.5100403,8.273376,35.3555075,133.8678525,424.0
2067,Tottori,2023.0,83.0,12.0,9.0,11.0,17.0,9.0,11.0,13.528839,5.893097,4.9066467,5.266205,9.878265,35.3555075,133.8678525,424.0
2068,Tottori,2024.0,97.0,14.0,13.0,18.0,16.0,18.0,16.0,12.633667,7.670685,5.44046,5.7338257,7.128601,35.3555075,133.8678525,424.0
2069,Tottori,2025.0,94.0,14.0,12.0,8.0,13.0,15.0,11.0,12.530609,6.6755066,4.617401,3.1522827,7.4604187,35.3555075,133.8678525,424.0
2070,Takamatsu,1981.0,96.0,15.0,4.0,6.0,4.0,7.0,11.0,11.950867,4.659912,2.1906433,3.8600159,8.327362,34.3425592,134.0465338,5.0
2071,Takamatsu,1982.0,92.0,13.0,8.0,4.0,9.0,7.0,11.0,10.118225,6.658081,3.4628906,4.084442,8.548859,34.3425592,134.0465338,5.0
2072,Takamatsu,1983.0,99.0,14.0,10.0,6.0,7.0,5.0,17.0,13.094696,6.8625793,4.352173,3.4659119,7.7207336,34.3425592,134.0465338,5.0
2073,Takamatsu,1984.0,106.0,15.0,4.0,5.0,9.0,7.0,10.0,10.609436,5.129425,1.973938,1.7380371,4.7443542,34.3425592,134.0465338,5.0
2074,Takamatsu,1985.0,98.0,15.0,6.0,7.0,3.0,9.0,13.0,12.637909,6.2634583,2.7635498,5.1983643,8.295532,34.3425592,134.0465338,5.0
2075,Takamatsu,1986.0,100.0,15.0,9.0,8.0,3.0,5.0,11.0,11.122833,5.1720276,2.492096,2.4034119,7.429718,34.3425592,134.0465338,5.0
2076,Takamatsu,1987.0,95.0,14.0,4.0,7.0,9.0,8.0,15.0,11.336792,7.9576416,4.818054,5.5173035,8.184204,34.3425592,134.0465338,5.0
2077,Takamatsu,1988.0,104.0,15.0,4.0,5.0,5.0,7.0,10.0,12.495026,7.508667,5.7431946,3.994934,7.3460693,34.3425592,134.0465338,5.0
2078,Takamatsu,1989.0,92.0,13.0,4.0,4.0,10.0,11.0,11.0,10.151855,6.467682,6.8161926,6.743347,7.8536987,34.3425592,134.0465338,5.0
2079,Takamatsu,1990.0,88.0,13.0,8.0,6.0,10.0,14.0,12.0,11.992737,7.0069275,4.266815,7.378845,9.175507,34.3425592,134.0465338,5.0
2080,Takamatsu,1991.0,97.0,14.0,9.0,6.0,7.0,9.0,15.0,13.509827,7.4166565,4.2047424,4.3473206,9.282257,34.3425592,134.0465338,5.0
2081,Takamatsu,1992.0,95.0,14.0,5.0,11.0,9.0,7.0,19.0,11.700745,8.848358,5.9295654,5.557556,9.46582,34.3425592,134.0465338,5.0
2082,Takamatsu,1993.0,98.0,14.0,8.0,7.0,12.0,7.0,8.0,12.177155,7.677887,5.952118,6.35849,7.7552185,34.3425592,134.0465338,5.0
2083,Takamatsu,1994.0,96.0,14.0,13.0,10.0,9.0,9.0,8.0,12.698944,6.735382,5.1730347,4.9198914,6.746277,34.3425592,134.0465338,5.0
2084,Takamatsu,1995.0,98.0,14.0,7.0,7.0,5.0,5.0,12.0,13.023865,7.5701294,4.372589,4.4663086,8.326904,34.3425592,134.0465338,5.0
2085,Takamatsu,1996.0,101.0,15.0,7.0,5.0,7.0,7.0,10.0,10.349213,5.5062256,4.824768,4.2548523,8.008026,34.3425592,134.0465338,5.0
